,Date,Air Temp Max (C),Air Temp Min (C),24-hour Total Precip (mm),Season Total Precip (mm),% of Precip as Snow,% of Precip as Rain,New Snow (cm),Season Total Snow (cm),Snowpack depth (cm),Snow Water Equivalent (cm),Remarks,Unnamed: 12
5085,1984-09-02,22,2,0,1855,--,--,0.0,929.5,0.0,0.0,,
5086,1984-09-03,23,3,0,1855,--,--,0.0,929.5,0.0,0.0,,
5087,1984-09-04,23,4,0,1855,--,--,0.0,929.5,0.0,0.0,,
5088,1984-09-05,20,4,3,1858,--,--,0.0,929.5,0.0,0.0,,
5089,1984-09-06,19,2,0,1858,--,--,0.0,929.5,0.0,0.0,,
5090,1984-09-07,23,5,0,1858,--,--,0.0,929.5,0.0,0.0,,
5091,1984-09-08,26,6,0,1858,--,--,0.0,929.5,0.0,0.0,,
5092,1984-09-09,25,5,0,1858,--,--,0.0,929.5,0.0,0.0,,
5093,1984-09-10,23,5,0,1858,--,--,0.0,929.5,0.0,0.0,,
5094,1984-09-11,18,7,0,1858,--,--,0.0,929.5,0.0,0.0,,
5095,1984-09-12,19,3,0,1858,--,--,0.0,929.5,0.0,0.0,,
5096,1984-09-13,24,3,0,1858,--,--,0.0,929.5,0.0,0.0,,
5097,1984-09-14,24,7,0,1858,--,--,0.0,929.5,0.0,0.0,,
5098,1984-09-15,22,5,0,1858,--,--,0.0,929.5,0.0,0.0,,
5099,1984-09-16,26,6,0,1858,--,--,0.0,929.5,0.0,0.0,,
5100,1984-09-17,26,8,1,1859,--,--,0.0,929.5,0.0,0.0,,
5101,1984-09-18,23,8,3,1862,--,--,0.0,929.5,0.0,0.0,,
5102,1984-09-19,17,7,3,1865,--,--,0.0,929.5,0.0,0.0,,
5103,1984-09-20,17,4,0,1865,--,--,0.0,929.5,0.0,0.0,,
5104,1984-09-21,17,3,0,1865,--,--,0.0,929.5,0.0,0.0,,
5105,1984-09-22,17,2,0,1865,--,--,0.0,929.5,0.0,0.0,,
5106,1984-09-23,12,1,0,1865,--,--,0.0,929.5,0.0,0.0,Min temp is approx.,
5107,1984-09-24,16,-2,0,1865,--,--,0.0,929.5,0.0,0.0,,
5108,1984-09-25,18,-3,0,1865,--,--,0.0,929.5,0.0,0.0,,
5109,1984-09-26,18,-1,0,1865,--,--,0.0,929.5,0.0,0.0,,
5110,1984-09-27,19,1,0,1865,--,--,0.0,929.5,0.0,0.0,,
5111,1984-09-28,22,1,0,1865,--,--,0.0,929.5,0.0,0.0,,
5112,1984-09-29,19,2,0,1865,--,--,0.0,929.5,0.0,0.0,,
5113,1984-09-30,7,-1,14,1879,--,--,1.3,930.8,1.3,--,,
5114,1984-10-01,8,-1,2,2,--,--,0.0,0.0,0.0,0.0,,
5115,1984-10-02,15,2,0,2,--,--,0.0,0.0,0.0,0.0,,
5116,1984-10-03,16,0,0,2,--,--,0.0,0.0,0.0,0.0,,
5117,1984-10-04,14,1,0,2,--,--,0.0,0.0,0.0,0.0,,
5118,1984-10-05,14,-1,0,2,--,--,0.0,0.0,0.0,0.0,,
5119,1984-10-06,17,0,0,2,--,--,0.0,0.0,0.0,0.0,,
5120,1984-10-07,20,2,0,2,--,--,0.0,0.0,0.0,0.0,,
5121,1984-10-08,17,1,0,2,--,--,0.0,0.0,0.0,0.0,,
5122,1984-10-09,17,-1,0,2,--,--,0.0,0.0,0.0,0.0,,
5123,1984-10-10,13,0,22,24,--,--,0.0,0.0,0.0,0.0,,
5124,1984-10-11,1,-3,13,38,--,--,3.8,3.8,3.8,--,,
5125,1984-10-12,11,-4,1,38,--,--,0.0,3.8,0.0,0.0,,
5126,1984-10-13,9,-1,2,40,--,--,0.0,3.8,0.0,0.0,,
5127,1984-10-14,11,-3,0,40,--,--,0.0,3.8,0.0,0.0,,
5128,1984-10-15,2,-6,0,40,--,--,0.0,3.8,0.0,0.0,,
5129,1984-10-16,-1,-4,38,78,--,--,20.3,24.1,17.8,--,,
5130,1984-10-17,-2,-11,3,81,--,--,17.8,41.9,30.5,--,,
5131,1984-10-18,2,-2,4,85,--,--,0.0,41.9,25.4,--,,
5132,1984-10-19,--,--,9,94,--,--,3.8,45.7,22.9,--,,
5133,1984-10-20,--,--,3,97,--,--,0.0,45.7,--,--,,
5134,1984-10-21,--,--,0,97,--,--,0.0,45.7,--,--,,
5135,1984-10-22,11,-4,0,97,--,--,0.0,45.7,--,--,,
5136,1984-10-23,7,-3,0,97,--,--,0.0,45.7,--,--,,
5137,1984-10-24,9,-1,0,97,--,--,0.0,45.7,--,--,,
5138,1984-10-25,15,-1,0,97,--,--,0.0,45.7,--,--,,
5139,1984-10-26,3,-2,19,116,--,--,0.0,45.7,--,--,,
5140,1984-10-27,4,-5,1,117,--,--,0.0,45.7,--,--,,
5141,1984-10-28,1,-5,14,131,--,--,0.0,45.7,--,--,,
5142,1984-10-29,6,-2,1,132,--,--,2.5,48.3,2.5,--,,
5143,1984-10-30,6,-3,0,132,--,--,0.0,48.3,0.0,0.0,,
5144,1984-10-31,7,-6,0,132,--,--,0.0,48.3,0.0,0.0,,
5145,1984-11-01,8,-5,0,132,--,--,0.0,48.3,0.0,0.0,,
5146,1984-11-02,3,-1,55,187,--,--,T,48.3,--,--,,
5147,1984-11-03,6,-5,2,189,--,--,0.0,48.3,--,--,,
5148,1984-11-04,13,-6,0,189,--,--,0.0,48.3,--,--,,
5149,1984-11-05,11,-3,0,189,--,--,0.0,48.3,--,--,,
5150,1984-11-06,-1,-3,26,215,--,--,11.4,59.7,--,--,,
5151,1984-11-07,3,-5,19,234,--,--,3.8,63.5,--,--,,
5152,1984-11-08,-3,-6,45,280,--,--,53.3,116.9,45.7,--,,
5153,1984-11-09,1,-8,1,280,--,--,11.4,128.3,64.5,10.8,,
5154,1984-11-10,-1,-5,23,303,--,--,0.0,128.3,--,--,,
5155,1984-11-11,3,-1,19,322,--,--,0.0,128.3,--,--,,
5156,1984-11-12,3,-2,4,325,--,--,0.0,128.3,--,--,,
5157,1984-11-13,-2,-4,44,369,--,--,38.1,166.4,77.7,15.6,,
5158,1984-11-14,3,-10,1,370,--,--,6.4,172.8,82.3,17.5,,
5159,1984-11-15,3,-8,2,372,--,--,T,172.8,--,--,,
5160,1984-11-16,3,-4,4,376,--,--,5.1,177.8,77.2,17.5,,
5161,1984-11-17,6,-8,7,383,--,--,0.0,177.8,--,--,,
5162,1984-11-18,3,-4,5,388,--,--,8.9,186.7,--,--,,
5163,1984-11-19,4,-7,0,388,--,--,0.0,186.7,72.6,18.3,,
5164,1984-11-20,-1,-5,11,399,--,--,12.7,199.4,--,--,,
5165,1984-11-21,0,-5,3,402,--,--,7.6,207.1,85.6,19.3,,
5166,1984-11-22,3,-4,0,402,--,--,0.0,207.1,--,--,,
5167,1984-11-23,7,-7,7,409,--,--,0.0,207.1,72.9,19.1,,
5168,1984-11-24,-2,-8,56,465,--,--,52.1,259.1,--,--,,
5169,1984-11-25,-5,-16,3,468,--,--,11.4,270.6,--,--,,
5170,1984-11-26,-1,-17,0,468,--,--,3.8,274.4,119.4,27.4,,
5171,1984-11-27,-1,-5,0,468,--,--,15.2,289.6,--,--,,
5172,1984-11-28,-3,-5,0,468,--,--,36.8,326.4,147.6,35.8,,
5173,1984-11-29,-2,-12,0,468,--,--,2.5,329.0,--,--,,
5174,1984-11-30,-2,-7,89,557,--,--,0.0,329.0,141.7,36.3,,
5175,1984-12-01,1,-10,T,557,--,--,2.5,331.5,--,--,,
5176,1984-12-02,0,-11,--,557,--,--,0.0,331.5,--,--,,
5177,1984-12-03,1,-7,0,557,--,--,14.0,345.5,148.6,--,,
5178,1984-12-04,3,-9,0,557,--,--,0.0,345.5,142.2,37.8,,
5179,1984-12-05,-1,-4,2,559,--,--,T,345.5,137.2,37.3,,
5180,1984-12-06,4,-6,0,559,--,--,0.0,345.5,137.2,--,,
5181,1984-12-07,3,-8,0,559,--,--,0.0,345.5,133.4,36.8,,
5182,1984-12-08,4,-8,0,559,--,--,0.0,345.5,--,--,,
5183,1984-12-09,3,-3,0,559,--,--,0.0,345.5,--,--,,
5184,1984-12-10,-1,-3,15,574,--,--,11.4,356.9,136.7,37.1,,
5185,1984-12-11,0,-3,4,578,--,--,7.6,364.5,142.2,--,,
5186,1984-12-12,-2,-9,7,585,--,--,6.4,370.9,141.5,38.1,,
5187,1984-12-13,-6,-9,0,585,--,--,0.0,370.9,--,--,,
5188,1984-12-14,4,-9,0,585,--,--,0.0,370.9,137.2,38.6,,
5189,1984-12-15,-4,-9,29,614,--,--,29.2,400.1,--,--,,
5190,1984-12-16,-7,-17,8,622,--,--,40.6,440.7,185.4,--,,
5191,1984-12-17,-2,-18,0,622,--,--,T,440.7,176.8,43.7,,
5192,1984-12-18,-6,-18,0,622,--,--,0.0,440.7,--,--,,
5193,1984-12-19,-1,-13,1,623,--,--,2.5,443.3,163.1,40.9,,
5194,1984-12-20,-2,-16,0,623,--,--,0.0,443.3,--,--,,
5195,1984-12-21,3,-15,0,623,--,--,0.0,443.3,153.9,40.9,,
5196,1984-12-22,3,-14,0,623,--,--,0.0,443.3,--,--,,
5197,1984-12-23,7,-11,0,623,--,--,0.0,443.3,--,--,,
5198,1984-12-24,3,-11,0,623,--,--,0.0,443.3,--,--,,
5199,1984-12-25,3,-12,0,623,--,--,0.0,443.3,--,--,,
5200,1984-12-26,1,-10,0,623,--,--,0.0,443.3,142.2,41.7,,
5201,1984-12-27,3,-11,0,623,--,--,0.0,443.3,--,--,,
5202,1984-12-28,2,-11,0,623,--,--,0.0,443.3,140.5,41.4,,
5203,1984-12-29,3,-13,0,623,--,--,0.0,443.3,--,--,,
5204,1984-12-30,4,-9,0,623,--,--,0.0,443.3,--,--,,
5205,1984-12-31,1,-10,0,623,--,--,0.0,443.3,136.7,41.4,,
5206,1985-01-01,3,-10,0,623,--,--,0.0,443.3,--,--,,
5207,1985-01-02,4,-8,0,623,--,--,0.0,443.3,134.4,40.9,,
5208,1985-01-03,6,-7,0,623,--,--,0.0,443.3,--,--,,
5209,1985-01-04,9,-9,0,623,--,--,0.0,443.3,131.1,40.9,,
5210,1985-01-05,7,-5,0,623,--,--,0.0,443.3,--,--,,
5211,1985-01-06,2,-3,3,626,--,--,T,443.3,--,--,,
5212,1985-01-07,-2,-6,14,640,--,--,15.2,458.5,135.1,40.9,,
5213,1985-01-08,1,-6,2,641,--,--,3.8,462.4,141.0,--,,
5214,1985-01-09,0,-6,1,642,--,--,T,462.4,138.7,42.9,,
5215,1985-01-10,2,-9,0,642,--,--,0.0,462.4,--,--,,
5216,1985-01-11,1,-10,0,642,--,--,0.0,462.4,136.1,42.9,,
5217,1985-01-12,-1,-9,0,642,--,--,0.0,462.4,--,--,,
5218,1985-01-13,9,-9,0,642,--,--,0.0,462.4,--,--,,
5219,1985-01-14,12,-7,0,642,--,--,0.0,462.4,131.6,42.9,,
5220,1985-01-15,6,-6,0,642,--,--,0.0,462.4,--,--,,
5221,1985-01-16,6,-6,0,642,--,--,0.0,462.4,128.3,41.4,,
5222,1985-01-17,12,-7,0,642,--,--,0.0,462.4,127.5,41.9,,
5223,1985-01-18,9,-6,0,642,--,--,0.0,462.4,123.7,41.1,,
5224,1985-01-19,12,-7,0,642,--,--,0.0,462.4,--,--,,
5225,1985-01-20,9,-5,0,642,--,--,0.0,462.4,--,--,,
5226,1985-01-21,3,-7,0,642,--,--,0.0,462.4,117.6,40.1,,
5227,1985-01-22,2,-11,0,642,--,--,0.0,462.4,118.1,--,,
5228,1985-01-23,0,-12,0,642,--,--,0.0,462.4,117.9,39.6,,
5229,1985-01-24,3,-13,0,642,--,--,0.0,462.4,116.8,39.6,,
5230,1985-01-25,-1,-12,9,650,--,--,3.8,466.2,116.8,39.6,,
5231,1985-01-26,-1,-9,6,656,--,--,17.8,483.9,--,--,,
5232,1985-01-27,1,-14,1,657,--,--,0.0,483.9,--,--,,
5233,1985-01-28,-1,-13,7,664,--,--,16.5,500.5,141.5,42.2,,
5234,1985-01-29,-2,-16,1,664,--,--,T,500.5,138.4,--,,
5235,1985-01-30,-4,-15,0,664,--,--,T,500.5,134.6,42.4,,
5236,1985-01-31,-4,-16,0,665,--,--,T,500.5,132.1,42.7,,
5237,1985-02-01,-4,-18,9,674,--,--,T,500.5,129.5,42.3,,
5238,1985-02-02,-3,-18,0,674,--,--,24.1,524.6,--,--,,
5239,1985-02-03,-6,-18,3,677,--,--,7.6,532.3,--,--,,
5240,1985-02-04,-4,-15,0,678,--,--,0.0,532.3,145.0,43.9,,
5241,1985-02-05,3,-16,0,678,--,--,0.0,532.3,--,--,,
5242,1985-02-06,1,-14,0,678,--,--,0.0,532.3,136.4,43.7,,
5243,1985-02-07,-3,-7,56,734,--,--,19.1,551.3,139.7,44.5,,
5244,1985-02-08,-3,-12,65,798,--,--,91.4,642.7,228.6,58.9,*,
5245,1985-02-09,-4,-16,0,798,--,--,2.5,645.3,--,--,,
5246,1985-02-10,3,-17,0,798,--,--,0.0,645.3,--,--,,
5247,1985-02-11,2,-10,0,798,--,--,0.0,645.3,216.4,60.5,,
5248,1985-02-12,3,-7,0,798,--,--,0.0,645.3,--,--,,
5249,1985-02-13,8,-6,0,798,--,--,0.0,645.3,202.7,59.9,,
5250,1985-02-14,12,-7,0,798,--,--,0.0,645.3,196.6,59.2,,
5251,1985-02-15,12,-6,0,798,--,--,0.0,645.3,191.0,59.2,,
5252,1985-02-16,12,-6,0,798,--,--,0.0,645.3,--,--,,
5253,1985-02-17,9,-6,0,798,--,--,0.0,645.3,--,--,,
5254,1985-02-18,13,-4,0,798,--,--,0.0,645.3,--,--,,
5255,1985-02-19,7,-5,0,798,--,--,0.0,645.3,170.7,56.1,,
5256,1985-02-20,-3,-9,0,798,--,--,0.0,645.3,166.9,56.4,,
5257,1985-02-21,6,-8,0,798,--,--,0.0,645.3,165.9,55.6,,
5258,1985-02-22,7,-2,0,798,--,--,0.0,645.3,162.1,55.4,,
5259,1985-02-23,9,-5,0,798,--,--,0.0,645.3,--,--,,
5260,1985-02-24,9,-7,0,798,--,--,0.0,645.3,--,--,,
5261,1985-02-25,7,-6,0,798,--,--,0.0,645.3,153.7,54.1,,
5262,1985-02-26,8,-7,0,798,--,--,0.0,645.3,149.9,--,,
5263,1985-02-27,6,-3,0,798,--,--,0.0,645.3,145.0,52.3,,
5264,1985-02-28,11,-7,0,798,--,--,0.0,645.3,143.0,51.6,,
5265,1985-03-01,4,-9,9,807,--,--,0.0,645.3,140.2,51.8,,
5266,1985-03-02,-6,-11,1,808,--,--,12.7,658.0,--,--,,
5267,1985-03-03,-1,-13,0,808,--,--,0.0,658.0,--,--,,
5268,1985-03-04,-6,-9,18,825,--,--,27.9,685.9,148.8,52.6,,
5269,1985-03-05,-5,-9,27,852,--,--,19.1,705.0,170.2,--,,
5270,1985-03-06,-7,-11,28,880,--,--,69.9,774.8,217.7,59.4,,
5271,1985-03-07,-6,-16,21,901,--,--,55.9,830.7,249.7,64.0,,
5272,1985-03-08,6,-16,0,901,--,--,T,830.7,233.2,63.0,,
5273,1985-03-09,8,-11,0,902,--,--,0.0,830.7,--,--,,
5274,1985-03-10,3,-5,15,917,--,--,12.7,843.4,--,--,,
5275,1985-03-11,2,-6,2,920,--,--,1.3,844.7,201.2,63.0,,
5276,1985-03-12,5,-11,0,920,--,--,0.0,844.7,--,--,,
5277,1985-03-13,6,-6,0,920,--,--,0.0,844.7,187.5,62.7,,
5278,1985-03-14,9,-8,0,920,--,--,0.0,844.7,180.3,61.5,,
5279,1985-03-15,9,-9,0,920,--,--,0.0,844.7,175.3,61.5,,
5280,1985-03-16,8,-8,0,920,--,--,0.0,844.7,--,--,,
5281,1985-03-17,7,-7,2,922,--,--,0.0,844.7,--,--,,
5282,1985-03-18,5,-2,5,927,--,--,2.5,847.2,164.6,59.9,,
5283,1985-03-19,9,-4,0,927,--,--,0.0,847.2,162.6,--,,
5284,1985-03-20,8,-7,0,927,--,--,0.0,847.2,157.0,58.9,,
5285,1985-03-21,6,-8,0,927,--,--,0.0,847.2,153.4,57.4,,
5286,1985-03-22,8,-11,0,927,--,--,0.0,847.2,150.4,57.4,,
5287,1985-03-23,7,-7,0,927,--,--,0.0,847.2,--,--,,
5288,1985-03-24,-1,-6,14,941,--,--,12.7,859.9,--,--,,
5289,1985-03-25,-4,-14,1,942,--,--,1.3,861.2,156.7,57.4,,
5290,1985-03-26,-4,-14,54,996,--,--,31.8,893.0,157.5,--,,
5291,1985-03-27,-6,-9,45,1041,--,--,73.7,966.6,221.0,66.5,,
5292,1985-03-28,-2,-10,7,1048,--,--,35.6,1002.2,256.5,72.1,,
5293,1985-03-29,1,-11,0,1048,--,--,2.5,1004.7,237.5,71.6,,
5294,1985-03-30,10,-9,0,1048,--,--,0.0,1004.7,228.6,--,,
5295,1985-03-31,12,-4,0,1048,--,--,0.0,1004.7,210.8,71.1,,
5296,1985-04-01,16,-2,0,1048,--,--,0.0,1004.7,200.7,70.6,,
5297,1985-04-02,17,-3,0,1048,--,--,0.0,1004.7,--,--,,
5298,1985-04-03,14,-4,0,1048,--,--,0.0,1004.7,175.0,64.8,,
5299,1985-04-04,11,-2,0,1048,--,--,0.0,1004.7,168.9,64.5,,
5300,1985-04-05,18,-1,0,1048,--,--,0.0,1004.7,161.3,60.7,,
5301,1985-04-06,11,-2,0,1048,--,--,0.0,1004.7,--,--,,
5302,1985-04-07,15,-3,0,1048,--,--,0.0,1004.7,145.0,56.6,,
5303,1985-04-08,16,-3,0,1048,--,--,0.0,1004.7,138.4,54.6,,
5304,1985-04-09,16,-3,0,1048,--,--,0.0,1004.7,--,--,,
5305,1985-04-10,10,-3,0,1048,--,--,0.0,1004.7,132.1,50.3,,
5306,1985-04-11,11,-4,0,1048,--,--,0.0,1004.7,127.0,48.0,,
5307,1985-04-12,16,-3,0,1048,--,--,0.0,1004.7,114.3,45.5,,
5308,1985-04-13,19,1,0,1048,--,--,0.0,1004.7,--,--,,
5309,1985-04-14,17,-1,0,1048,--,--,0.0,1004.7,--,--,,
5310,1985-04-15,11,-1,0,1048,--,--,0.0,1004.7,90.9,35.3,,
5311,1985-04-16,7,-2,7,1055,--,--,0.0,1004.7,--,--,,
5312,1985-04-17,5,-3,1,1056,--,--,8.9,1013.6,83.8,31.2,,
5313,1985-04-18,8,-4,4,1060,--,--,T,1013.6,76.7,30.2,,
5314,1985-04-19,1,-8,2,1061,--,--,3.8,1017.4,74.9,29.0,,
5315,1985-04-20,-2,-8,5,1066,--,--,0.0,1017.4,--,--,,
5316,1985-04-21,1,-5,13,1079,--,--,5.1,1022.5,--,--,,
5317,1985-04-22,9,-3,1,1079,--,--,3.8,1026.3,80.3,30.7,,
5318,1985-04-23,8,-4,0,1079,--,--,0.0,1026.3,71.6,28.7,,
5319,1985-04-24,7,-7,0,1079,--,--,0.0,1026.3,66.0,26.9,Max temp approx.,
5320,1985-04-25,2,-7,0,1080,--,--,0.0,1026.3,59.2,24.4,,
5321,1985-04-26,6,-6,0,1080,--,--,0.0,1026.3,55.9,23.4,,
5322,1985-04-27,16,-1,0,1080,--,--,0.0,1026.3,--,--,,
5323,1985-04-28,12,-1,0,1080,--,--,0.0,1026.3,--,--,,
5324,1985-04-29,13,-3,0,1080,--,--,0.0,1026.3,39.1,16.0,,
5325,1985-04-30,19,-2,0,1080,--,--,0.0,1026.3,33.0,13.2,,
5326,1985-05-01,19,-2,0,1080,--,--,0.0,1026.3,25.7,9.9,,
5327,1985-05-02,14,-2,0,1080,--,--,0.0,1026.3,15.2,--,,
5328,1985-05-03,8,-4,0,1080,--,--,0.0,1026.3,7.6,--,,
5329,1985-05-04,14,-5,0,1080,--,--,0.0,1026.3,0.0,0.0,Max temp approx.,
5330,1985-05-05,14,-2,0,1080,--,--,0.0,1026.3,0.0,0.0,Max temp approx.,
5331,1985-05-06,10,-2,0,1080,--,--,0.0,1026.3,0.0,0.0,,
5332,1985-05-07,8,-3,0,1080,--,--,0.0,1026.3,0.0,0.0,,
5333,1985-05-08,7,-3,0,1080,--,--,0.0,1026.3,0.0,0.0,,
5334,1985-05-09,7,-4,0,1080,--,--,0.0,1026.3,0.0,0.0,,
5335,1985-05-10,3,-5,1,1081,--,--,T,1026.3,0.0,0.0,,
5336,1985-05-11,8,-7,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5337,1985-05-12,14,-4,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5338,1985-05-13,17,-2,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5339,1985-05-14,15,-1,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5340,1985-05-15,13,-2,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5341,1985-05-16,14,-3,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5342,1985-05-17,15,-3,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5343,1985-05-18,17,-2,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5344,1985-05-19,16,-1,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5345,1985-05-20,12,-1,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5346,1985-05-21,19,-1,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5347,1985-05-22,19,1,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5348,1985-05-23,19,1,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5349,1985-05-24,17,1,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5350,1985-05-25,16,0,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5351,1985-05-26,14,-1,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5352,1985-05-27,10,0,0,1081,--,--,0.0,1026.3,0.0,0.0,,
5353,1985-05-28,7,-2,3,1083,--,--,0.0,1026.3,0.0,0.0,,
5354,1985-05-29,6,-4,2,1085,--,--,1.3,1027.6,0.0,0.0,,
5355,1985-05-30,13,-4,0,1085,--,--,0.0,1027.6,0.0,0.0,,
5356,1985-05-31,4,-2,0,1085,--,--,0.0,1027.6,0.0,0.0,,
5357,1985-06-01,8,-4,3,1088,--,--,0.0,1027.6,0.0,0.0,,
5358,1985-06-02,6,-2,10,1098,--,--,7.6,1035.2,7.6,--,,
5359,1985-06-03,17,1,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5360,1985-06-04,16,2,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5361,1985-06-05,17,3,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5362,1985-06-06,21,2,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5363,1985-06-07,19,4,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5364,1985-06-08,22,2,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5365,1985-06-09,22,4,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5366,1985-06-10,24,4,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5367,1985-06-11,26,8,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5368,1985-06-12,26,6,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5369,1985-06-13,24,5,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5370,1985-06-14,25,3,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5371,1985-06-15,28,8,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5372,1985-06-16,28,8,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5373,1985-06-17,29,9,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5374,1985-06-18,28,8,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5375,1985-06-19,25,8,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5376,1985-06-20,26,9,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5377,1985-06-21,27,8,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5378,1985-06-22,24,7,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5379,1985-06-23,21,5,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5380,1985-06-24,18,2,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5381,1985-06-25,19,1,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5382,1985-06-26,22,2,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5383,1985-06-27,22,2,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5384,1985-06-28,21,4,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5385,1985-06-29,19,2,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5386,1985-06-30,19,1,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5387,1985-07-01,23,3,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5388,1985-07-02,24,4,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5389,1985-07-03,25,3,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5390,1985-07-04,26,5,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5391,1985-07-05,27,4,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5392,1985-07-06,24,6,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5393,1985-07-07,26,7,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5394,1985-07-08,26,6,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5395,1985-07-09,25,7,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5396,1985-07-10,23,7,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5397,1985-07-11,19,7,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5398,1985-07-12,24,6,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5399,1985-07-13,27,7,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5400,1985-07-14,27,5,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5401,1985-07-15,26,6,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5402,1985-07-16,25,6,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5403,1985-07-17,24,6,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5404,1985-07-18,24,6,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5405,1985-07-19,25,7,0,1098,--,--,0.0,1035.2,0.0,0.0,,
5406,1985-07-20,19,8,0,1099,--,--,0.0,1035.2,0.0,0.0,,
5407,1985-07-21,16,6,3,1102,--,--,0.0,1035.2,0.0,0.0,,
5408,1985-07-22,19,5,0,1102,--,--,0.0,1035.2,0.0,0.0,,
5409,1985-07-23,23,8,0,1102,--,--,0.0,1035.2,0.0,0.0,,
5410,1985-07-24,27,7,0,1102,--,--,0.0,1035.2,0.0,0.0,,
5411,1985-07-25,25,8,2,1104,--,--,0.0,1035.2,0.0,0.0,,
5412,1985-07-26,23,9,2,1106,--,--,0.0,1035.2,0.0,0.0,,
5413,1985-07-27,26,6,0,1106,--,--,0.0,1035.2,0.0,0.0,,
5414,1985-07-28,23,7,0,1106,--,--,0.0,1035.2,0.0,0.0,,
5415,1985-07-29,19,3,0,1106,--,--,0.0,1035.2,0.0,0.0,,
5416,1985-07-30,17,3,0,1106,--,--,0.0,1035.2,0.0,0.0,,
5417,1985-07-31,15,3,0,1106,--,--,0.0,1035.2,0.0,0.0,,
5418,1985-08-01,16,1,0,1106,--,--,0.0,1035.2,0.0,0.0,,
5419,1985-08-02,23,1,0,1106,--,--,0.0,1035.2,0.0,0.0,,
5420,1985-08-03,25,6,0,1106,--,--,0.0,1035.2,0.0,0.0,,
5421,1985-08-04,23,6,0,1106,--,--,0.0,1035.2,0.0,0.0,,
5422,1985-08-05,24,4,0,1106,--,--,0.0,1035.2,0.0,0.0,,
5423,1985-08-06,25,5,0,1106,--,--,0.0,1035.2,0.0,0.0,,
5424,1985-08-07,23,6,0,1106,--,--,0.0,1035.2,0.0,0.0,,
5425,1985-08-08,21,6,0,1106,--,--,0.0,1035.2,0.0,0.0,,
